timestamp_ms,angle_rad,velocity,wheel_vel,pwm,is_valid,user_free
151955.0,-0.0151,-0.0851,-29.1624,-147.21,1,1
151965.0,-0.0161,-0.1102,-28.6473,-164.14,1,1
151975.0,-0.0172,-0.1124,-29.3516,-169.67,1,1
151985.0,-0.0183,-0.1113,-29.9343,-176.7,1,1
151995.0,-0.0194,-0.1244,-30.4163,-195.62,1,1
152005.0,-0.0205,-0.1233,-30.8151,-192.8,1,1
152015.0,-0.0227,-0.1309,-30.0144,-205.91,1,1
152025.0,-0.0238,-0.12,-30.4826,-198.07,1,1
152035.0,-0.0249,-0.1004,-32.0004,-192.09,1,1
152045.0,-0.026,-0.132,-33.2561,-212.83,1,1
152056.0,-0.0271,-0.096,-34.2948,-199.65,1,1
152066.0,-0.0271,-0.0709,-35.1542,-187.47,1,1
152076.0,-0.0281,-0.0894,-35.8651,-205.59,1,1
152086.0,-0.0281,-0.0382,-36.4532,-183.82,1,1
152096.0,-0.0292,-0.0425,-38.0702,-181.24,1,1
152107.0,-0.0303,-0.0894,-39.4079,-209.57,1,1
152116.0,-0.0303,-0.0131,-40.5146,-173.91,1,1
152127.0,-0.0303,-0.0469,-41.4301,-192.97,1,1
152136.0,-0.0314,-0.0742,-42.1875,-206.55,1,1
152146.0,-0.0314,0.0229,-42.814,-161.53,1,1
152157.0,-0.0314,-0.0665,-43.3324,-203.0,1,1
152167.0,-0.0325,-0.0447,-44.8917,-196.85,1,1
152177.0,-0.0314,0.0218,-46.1816,-173.14,1,1
152186.0,-0.0325,-0.0633,-47.2488,-204.88,1,1
152196.0,-0.0325,-0.0273,-48.1316,-203.16,1,1
152207.0,-0.0325,0.0109,-48.862,-175.11,1,1
152218.0,-0.0336,-0.0709,-49.4662,-212.72,1,1
152227.0,-0.0336,-0.0098,-51.0965,-188.19,1,1
152236.0,-0.0336,0.0153,-52.4452,-171.39,1,1
152246.0,-0.0336,-0.084,-52.4305,-225.66,1,1
152258.0,-0.0336,0.012,-53.5488,-174.38,1,1
152267.0,-0.0336,-0.0011,-54.4739,-178.1,1,1
152278.0,-0.0347,-0.0709,-55.2393,-227.47,1,1
152286.0,-0.0347,0.0284,-57.0029,-167.76,1,1
152296.0,-0.0336,0.0295,-57.3314,-178.19,1,1
152308.0,-0.0347,-0.0535,-58.7337,-225.79,1,1
152318.0,-0.0347,0.0207,-61.0243,-169.47,1,1
152328.0,-0.0347,-0.0207,-61.7887,-223.84,1,1
152337.0,-0.0347,-0.0513,-62.4211,-203.26,1,1
152347.0,-0.0347,0.0371,-62.9442,-160.7,1,1
152358.0,-0.0347,-0.0327,-63.377,-211.57,1,1
152368.0,-0.0347,-0.0218,-64.8656,-190.61,1,1
152378.0,-0.0347,0.0185,-66.097,-171.71,1,1
152387.0,-0.0358,-0.0273,-67.1157,-223.05,1,1
152398.0,-0.0347,0.0131,-67.9585,-173.22,1,1
152408.0,-0.0347,0.0022,-68.6557,-186.24,1,1
152418.0,-0.0358,-0.0578,-70.3629,-214.58,1,1
152429.0,-0.0358,0.0218,-71.7753,-175.81,1,1
152437.0,-0.0358,-0.0327,-72.9437,-211.25,1,1
152447.0,-0.0358,-0.048,-72.7798,-211.19,1,1
152459.0,-0.0358,0.0142,-72.6442,-187.07,1,1
152469.0,-0.0369,-0.0251,-73.6626,-206.67,1,1
152478.0,-0.0369,-0.036,-75.6355,-216.76,1,1
152487.0,-0.0369,0.0196,-77.2677,-182.48,1,1
152497.0,-0.0369,-0.0611,-78.6179,-225.63,1,1
152509.0,-0.038,-0.0295,-79.7349,-214.45,1,1
152519.0,-0.0369,0.0175,-80.659,-184.77,1,1
152529.0,-0.038,-0.0567,-81.4235,-244.49,1,1
152537.0,-0.038,0.0164,-82.0559,-188.15,1,1
152547.0,-0.0369,0.0425,-83.7096,-177.83,1,1
152559.0,-0.038,-0.0295,-85.0776,-211.75,1,1
152569.0,-0.0369,0.024,-86.2094,-181.39,1,1
152579.0,-0.0369,0.0447,-87.1456,-197.79,1,1
152588.0,-0.038,-0.0589,-87.9202,-255.0,1,1
152598.0,-0.0369,0.0185,-88.5609,-178.42,1,1
152609.0,-0.0369,0.0175,-89.091,-180.7,1,1
152620.0,-0.038,-0.0371,-90.66,-224.27,1,1
152629.0,-0.0369,0.0491,-91.958,-166.12,1,1
152638.0,-0.0369,-0.0033,-93.0318,-216.57,1,1
152648.0,-0.038,-0.0545,-93.9202,-221.44,1,1
152660.0,-0.0369,0.0284,-94.6551,-177.03,1,1
152669.0,-0.0369,-0.0153,-95.263,-206.26,1,1
152680.0,-0.038,-0.0382,-95.7659,-226.33,1,1
152688.0,-0.0369,0.0393,-97.3125,-172.35,1,1
152698.0,-0.038,-0.0393,-98.5919,-217.04,1,1
152710.0,-0.038,-0.0284,-99.6504,-215.59,1,1
152720.0,-0.038,0.0055,-100.526,-195.81,1,1
152730.0,-0.038,-0.024,-101.2504,-234.21,1,1
152738.0,-0.0391,-0.0305,-102.9801,-216.33,1,1
152748.0,-0.038,0.0415,-105.5416,-193.9,1,1
152760.0,-0.0391,-0.0415,-106.5302,-224.74,1,1
152770.0,-0.0391,-0.0142,-107.348,-208.69,1,1
152780.0,-0.0391,0.0033,-108.0245,-200.97,1,1
152788.0,-0.0391,-0.0327,-108.5842,-219.77,1,1
152800.0,-0.0391,0.012,-110.1777,-211.76,1,1
152810.0,-0.0391,0.0218,-111.496,-196.2,1,1
152820.0,-0.0391,-0.0273,-112.5865,-216.84,1,1
152830.0,-0.0391,-0.0011,-113.4887,-212.92,1,1
152839.0,-0.0391,0.0273,-114.2351,-189.88,1,1
152849.0,-0.0391,-0.0033,-114.8525,-220.55,1,1
152860.0,-0.0391,-0.0076,-116.4938,-206.79,1,1
152871.0,-0.038,0.0207,-117.8516,-189.19,1,1
152881.0,-0.0391,-0.0415,-117.8444,-247.3,1,1
152889.0,-0.0391,0.0022,-118.9689,-201.19,1,1
152899.0,-0.0391,0.0371,-121.0297,-184.91,1,1
152911.0,-0.0391,-0.0513,-122.7345,-250.99,1,1
152921.0,-0.0391,-0.0109,-124.1449,-207.84,1,1
152931.0,-0.0391,0.036,-124.1811,-204.33,1,1
152939.0,-0.0391,-0.0109,-124.2111,-225.09,1,1
152949.0,-0.0391,-0.0076,-125.3664,-204.57,1,1
152961.0,-0.0391,0.0207,-127.4527,-192.0,1,1
152971.0,-0.0391,-0.0535,-129.1786,-236.66,1,1
152981.0,-0.0391,0.0098,-129.4759,-198.86,1,1
152989.0,-0.0391,0.0436,-129.7218,-183.93,1,1
152999.0,-0.0391,0.0033,-131.0557,-221.56,1,1
153011.0,-0.0391,-0.0458,-133.2898,-226.73,1,1
153021.0,-0.0391,-0.024,-134.0075,-216.85,1,1
153031.0,-0.0401,-0.0218,-134.6012,-230.37,1,1
153039.0,-0.0391,0.0262,-135.0923,-210.85,1,1
153049.0,-0.0391,0.0535,-135.4986,-182.92,1,1
153061.0,-0.0391,-0.0524,-136.9653,-229.93,1,1
153071.0,-0.0401,-0.0731,-138.1786,-245.82,1,1
153081.0,-0.0401,0.0284,-139.1823,-236.87,1,1
153089.0,-0.0401,0.0207,-141.1432,-195.25,1,1
153100.0,-0.0401,0.0098,-142.7654,-207.72,1,1
153111.0,-0.0401,-0.0589,-142.9768,-237.48,1,1
153122.0,-0.0401,0.0153,-144.2823,-201.69,1,1
153132.0,-0.0401,-0.0284,-145.3622,-236.08,1,1
153140.0,-0.0401,0.0185,-146.2557,-224.5,1,1
153150.0,-0.0401,0.0109,-148.1253,-202.12,1,1
153162.0,-0.0401,-0.0415,-149.6719,-229.82,1,1
153172.0,-0.0401,0.0153,-150.9515,-246.67,1,1
153182.0,-0.0401,0.0262,-152.01,-192.35,1,1
153190.0,-0.0401,0.0218,-152.8856,-213.26,1,1
153200.0,-0.0401,-0.072,-153.6101,-242.75,1,1
153212.0,-0.0401,0.0894,-154.2094,-228.67,1,1
153221.0,-0.0391,0.0262,-155.8356,-183.84,1,1
153232.0,-0.038,-0.0087,-157.181,-199.86,1,1
153240.0,-0.0391,-0.0371,-158.294,-220.75,1,1
153250.0,-0.038,0.0949,-160.3453,-231.97,1,1
153262.0,-0.038,0.0055,-162.0422,-188.1,1,1
153271.0,-0.038,-0.036,-162.3155,-212.13,1,1
153281.0,-0.0358,-0.0055,-162.5416,-190.77,1,1
153290.0,-0.0336,0.0535,-163.8592,-227.08,1,1
153300.0,-0.0336,0.024,-164.9492,-161.7,1,1
153312.0,-0.0347,-0.0873,-165.8509,-229.25,1,1
153322.0,-0.0347,-0.0065,-166.5969,-186.84,1,1
153332.0,-0.0336,-0.0196,-167.214,-221.66,1,1
153340.0,-0.0336,-0.0098,-167.7245,-196.72,1,1
153350.0,-0.0347,-0.0949,-168.1469,-231.66,1,1
153363.0,-0.0347,0.0164,-169.6268,-208.67,1,1
153373.0,-0.0358,-0.1124,-170.851,-244.79,1,1
153383.0,-0.0358,-0.0109,-170.7333,-196.23,1,1
153391.0,-0.0369,-0.1342,-171.7664,-255.0,1,1
153401.0,-0.038,-0.0316,-173.7516,-255.0,1,1
153414.0,-0.0391,-0.1091,-175.3939,-254.91,1,1
153423.0,-0.0391,-0.0524,-175.622,-255.0,1,1
153433.0,-0.0401,-0.0687,-176.9413,-239.93,1,1
153441.0,-0.0401,-0.0545,-179.1631,-235.49,1,1
153451.0,-0.0412,-0.0305,-179.8707,-255.0,1,1
153463.0,-0.0412,-0.0665,-180.4561,-243.2,1,1
153473.0,-0.0412,0.0371,-182.0708,-255.0,1,1
153484.0,-0.0412,-0.072,-184.5372,-245.36,1,1
153491.0,-0.0412,-0.0022,-185.447,-208.37,1,1
153501.0,-0.0412,0.024,-187.3302,-255.0,1,1
153514.0,-0.0412,0.0087,-188.8881,-199.76,1,1
153523.0,-0.0412,-0.0229,-189.0464,-219.46,1,1
153533.0,-0.0412,0.0284,-190.3078,-231.61,1,1
153541.0,-0.0412,0.0589,-192.4819,-179.91,1,1
153551.0,-0.0412,-0.0011,-194.2805,-213.02,1,1
153564.0,-0.0412,-0.0076,-194.6379,-218.66,1,1
153574.0,-0.0401,0.0731,-196.064,-190.63,1,1
153584.0,-0.0412,-0.0665,-197.2439,-249.82,1,1
153591.0,-0.0412,-0.024,-198.2199,-230.26,1,1
153601.0,-0.0401,0.0415,-199.0273,-255.0,1,1
153614.0,-0.0412,-0.0884,-199.6953,-255.0,1,1
153624.0,-0.0423,-0.0873,-201.3784,-255.0,1,1
153634.0,-0.0412,0.1014,-202.7708,-255.0,1,1
153641.0,-0.0423,-0.0654,-203.9226,-242.42,1,1
153651.0,-0.0434,-0.1276,-204.8755,-255.0,1,1
153665.0,-0.0423,0.0611,-205.6639,-255.0,1,1
153674.0,-0.0423,-0.0153,-206.316,-213.05,1,1
153684.0,-0.0434,-0.1047,-207.986,-255.0,1,1
153692.0,-0.0434,0.0829,-210.4981,-255.0,1,1
153703.0,-0.0434,-0.0207,-211.4457,-214.05,1,1
153714.0,-0.0445,-0.1014,-212.2297,-255.0,1,1
153725.0,-0.0434,0.0753,-214.0088,-255.0,1,1
153734.0,-0.0434,0.0295,-215.4805,-191.45,1,1
153742.0,-0.0445,-0.1014,-216.6981,-255.0,1,1
153752.0,-0.0434,0.0633,-217.7053,-255.0,1,1
153764.0,-0.0434,0.0142,-218.5386,-196.47,1,1
153775.0,-0.0445,-0.072,-220.3584,-250.69,1,1
153785.0,-0.0434,0.0458,-222.9944,-255.0,1,1
153792.0,-0.0434,0.0087,-224.0446,-191.99,1,1
153802.0,-0.0445,-0.0415,-224.9134,-255.0,1,1
153815.0,-0.0434,0.0502,-225.6321,-224.09,1,1
153825.0,-0.0445,-0.0469,-226.2267,-225.82,1,1
153835.0,-0.0445,0.0022,-227.8491,-255.0,1,1
153842.0,-0.0434,0.0207,-229.1913,-179.87,1,1
153852.0,-0.0445,-0.1036,-230.3016,-255.0,1,1
153865.0,-0.0445,0.024,-231.2202,-255.0,1,1
153875.0,-0.0445,-0.0273,-231.98,-211.17,1,1
153885.0,-0.0456,-0.1058,-233.7392,-255.0,1,1
153892.0,-0.0456,0.0175,-235.1944,-255.0,1,1
153902.0,-0.0467,-0.0731,-236.3984,-245.47,1,1
153915.0,-0.0467,-0.0633,-237.3943,-255.0,1,1
153925.0,-0.0467,-0.012,-238.2183,-201.94,1,1
153935.0,-0.0489,-0.1451,-240.0304,-255.0,1,1
153942.0,-0.0478,0.0338,-240.399,-255.0,1,1
153952.0,-0.0489,-0.0502,-241.8345,-240.5,1,1
153965.0,-0.0511,-0.1865,-243.022,-255.0,1,1
153975.0,-0.0511,-0.0175,-242.8738,-255.0,1,1
153985.0,-0.0511,-0.0851,-245.0123,-255.0,1,1
153993.0,-0.0521,-0.0327,-246.7814,-255.0,1,1
154003.0,-0.0521,-0.0545,-248.2449,-247.97,1,1
154016.0,-0.0543,-0.2171,-249.4557,-255.0,1,1
154025.0,-0.0543,-0.024,-249.3268,-255.0,1,1
154035.0,-0.0554,-0.0774,-251.4811,-255.0,1,1
154043.0,-0.0565,-0.1418,-253.2634,-255.0,1,1
154053.0,-0.0576,-0.0469,-253.6073,-255.0,1,1
154066.0,-0.0598,-0.2083,-255.0223,-255.0,1,1
154076.0,-0.0598,-0.0764,-256.1929,-255.0,1,1
154086.0,-0.062,-0.1396,-258.2918,-255.0,1,1
154093.0,-0.0641,-0.2203,-260.0281,-255.0,1,1
154103.0,-0.0641,-0.0742,-261.4646,-255.0,1,1
154116.0,-0.0663,-0.2236,-262.6529,-255.0,1,1
154126.0,-0.0674,-0.1233,-263.636,-255.0,1,1
154136.0,-0.0696,-0.2149,-265.5797,-255.0,1,1
154143.0,-0.0729,-0.2738,-267.1878,-255.0,1,1
154153.0,-0.074,-0.18,-268.5181,-255.0,1,1
154166.0,-0.0772,-0.2891,-269.6186,-255.0,1,1
154176.0,-0.0794,-0.2062,-270.529,-255.0,1,1
154186.0,-0.0827,-0.3578,-271.2821,-255.0,1,1
154193.0,-0.086,-0.3676,-273.0357,-255.0,1,1
154203.0,-0.0892,-0.3076,-274.4864,-255.0,1,1
154216.0,-0.0936,-0.4232,-275.6865,-255.0,1,1
154226.0,-0.0969,-0.396,-277.8098,-255.0,1,1
154236.0,-0.1023,-0.5563,-279.5664,-255.0,1,1
154243.0,-0.1067,-0.4691,-279.889,-255.0,1,1
154253.0,-0.1121,-0.5792,-280.156,-255.0,1,1
154266.0,-0.1187,-0.613,-282.6378,-255.0,1,1
154276.0,-0.1252,-0.661,-283.5604,-255.0,1,1
154286.0,-0.1318,-0.769,-284.3237,-255.0,1,1
154293.0,-0.1394,-0.7407,-286.0856,-255.0,1,1
154304.0,-0.1481,-0.925,-287.5432,-255.0,1,1
154317.0,-0.1569,-0.9239,-288.7491,-255.0,1,1
154326.0,-0.1678,-1.0952,-289.7466,-255.0,1,1
154337.0,-0.1787,-1.1246,-291.7024,-255.0,0,1
154344.0,-0.1918,-1.2839,-293.3203,-255.0,0,1
154354.0,-0.2049,-1.3777,-293.5283,-255.0,0,1
154367.0,-0.219,-1.4486,-293.7003,-255.0,0,1
154377.0,-0.231,-1.3286,-294.9731,-255.0,0,1
154387.0,-0.2452,-1.3679,-296.0261,-255.0,0,1
154394.0,-0.2583,-1.357,-296.8972,-255.0,0,1
154404.0,-0.2681,-1.0101,-297.6178,-255.0,0,1
154417.0,-0.2747,-0.721,-298.214,-255.0,0,1
154427.0,-0.279,-0.4134,-297.5767,-255.0,0,1
154437.0,-0.2801,-0.1745,-297.0494,-255.0,0,1
154444.0,-0.279,0.1844,-297.7437,-255.0,0,1
154454.0,-0.2758,0.2476,-299.4487,-255.0,0,1
154467.0,-0.2725,0.3883,-299.7286,-255.0,0,1
154477.0,-0.2692,0.3512,-298.8297,-255.0,0,1
154487.0,-0.2649,0.3785,-299.2165,-255.0,0,1
154494.0,-0.2605,0.4614,-299.5366,-255.0,0,1
154504.0,-0.2561,0.5312,-298.6708,-255.0,0,1
154517.0,-0.2507,0.4647,-299.0851,-255.0,0,1
154527.0,-0.2452,0.6076,-299.4278,-255.0,0,1
154537.0,-0.2409,0.516,-298.5808,-255.0,0,1
154544.0,-0.2354,0.5225,-299.0107,-255.0,0,1
154554.0,-0.231,0.4592,-299.3663,-255.0,0,1
154567.0,-0.2267,0.432,-298.5299,-255.0,0,1
154577.0,-0.2234,0.3218,-297.838,-255.0,0,1
154587.0,-0.2212,0.2127,-298.3961,-255.0,0,1
154594.0,-0.2201,0.0982,-298.8579,-255.0,0,1
154604.0,-0.2201,-0.0109,-299.2398,-255.0,0,1
154618.0,-0.2212,-0.0535,-298.4253,-255.0,0,1
154628.0,-0.2223,-0.1396,-297.7515,-255.0,0,1
154638.0,-0.2245,-0.2236,-298.3246,-255.0,0,1
154645.0,-0.2278,-0.2694,-297.6682,-255.0,0,1
154655.0,-0.2299,-0.2967,-297.1252,-255.0,0,1
154668.0,-0.2332,-0.3294,-297.8064,-255.0,0,1
154678.0,-0.2365,-0.3054,-297.2395,-255.0,0,1
154688.0,-0.2398,-0.4003,-296.7705,-255.0,0,1
154695.0,-0.243,-0.2498,-296.3825,-255.0,0,1
154705.0,-0.2463,-0.3327,-296.0616,-255.0,0,1
154718.0,-0.2463,-0.0894,-296.9265,-255.0,0,1
154728.0,-0.2485,-0.1931,-297.6421,-255.0,0,1
154738.0,-0.2485,0.0087,-297.1036,-255.0,0,1
154745.0,-0.2485,0.0524,-296.6581,-255.0,0,1
154755.0,-0.2474,0.0742,-296.2895,-255.0,0,1
154768.0,-0.2452,0.2509,-295.9846,-255.0,0,1
154778.0,-0.2441,0.0993,-296.8628,-255.0,0,1
154788.0,-0.2409,0.3338,-296.4589,-255.0,0,1
154795.0,-0.2398,0.144,-296.1248,-255.0,0,1
154805.0,-0.2365,0.3251,-295.8483,-255.0,0,1
154818.0,-0.2354,0.1156,-295.6196,-255.0,0,1
154828.0,-0.2321,0.2913,-295.4305,-255.0,0,1
154838.0,-0.231,0.0993,-295.2739,-255.0,0,1
154845.0,-0.2299,0.1505,-295.1444,-255.0,0,1
154855.0,-0.2299,0.0076,-295.0373,-255.0,0,1
154868.0,-0.2289,0.0349,-294.9487,-255.0,0,1
154878.0,-0.2299,-0.0851,-294.8754,-255.0,0,1
154888.0,-0.231,-0.0993,-294.8148,-255.0,0,1
154895.0,-0.2332,-0.1876,-294.7646,-255.0,0,1
154905.0,-0.2343,-0.1767,-294.7231,-255.0,0,1
154918.0,-0.2365,-0.2149,-294.6887,-255.0,0,1
154928.0,-0.2387,-0.2051,-294.6603,-255.0,0,1
154939.0,-0.2398,-0.1527,-294.6368,-255.0,0,1
154945.0,-0.2419,-0.1854,-294.6174,-255.0,0,1
154956.0,-0.243,-0.0447,-294.6013,-255.0,0,1
154969.0,-0.2441,-0.1451,-294.588,-255.0,0,1
154979.0,-0.243,0.0622,-293.4465,-255.0,0,1
154989.0,-0.2441,-0.0687,-293.6327,-255.0,0,1
154996.0,-0.2419,0.1713,-293.7867,-255.0,0,1
155006.0,-0.2419,-0.0098,-293.9141,-255.0,0,1
155019.0,-0.2398,0.2105,-294.0195,-255.0,0,1
155029.0,-0.2398,0.0578,-294.1067,-255.0,0,1
155039.0,-0.2376,0.1974,-294.1788,-255.0,0,1
155046.0,-0.2365,0.0971,-293.108,-255.0,0,1
155056.0,-0.2354,0.1276,-293.3526,-255.0,0,1
155069.0,-0.2343,0.1276,-293.555,-255.0,0,1
155079.0,-0.2332,0.0851,-292.5919,-255.0,0,1
155089.0,-0.2332,-0.0109,-292.9257,-255.0,0,1
155096.0,-0.2332,0.0295,-293.2018,-255.0,0,1
155106.0,-0.2343,-0.0862,-292.2997,-255.0,0,1
155119.0,-0.2343,-0.0404,-292.684,-255.0,0,1
155129.0,-0.2365,-0.1582,-293.0019,-255.0,0,1
155139.0,-0.2365,-0.0654,-292.1343,-255.0,0,1
155146.0,-0.2387,-0.1876,-291.4167,-255.0,0,1
155156.0,-0.2387,-0.0535,-291.9534,-255.0,0,1
155169.0,-0.2409,-0.168,-292.3975,-255.0,0,1
155179.0,-0.2409,-0.0327,-291.6344,-255.0,0,1
155189.0,-0.2419,-0.0818,-291.003,-255.0,0,1
155196.0,-0.2419,-0.0371,-291.6112,-255.0,0,1
155206.0,-0.2419,0.0371,-292.1144,-255.0,0,1
155219.0,-0.2419,-0.0502,-291.4002,-255.0,0,1
155229.0,-0.2409,0.1189,-290.8093,-255.0,0,1
155239.0,-0.2419,-0.036,-290.3205,-255.0,0,1
155246.0,-0.2398,0.1702,-289.9161,-255.0,0,1
155257.0,-0.2398,-0.0098,-289.5816,-255.0,0,1
155270.0,-0.2387,0.1822,-290.4353,-255.0,0,1
155280.0,-0.2376,0.0131,-291.1416,-255.0,0,0
155290.0,-0.2365,0.1549,-290.5954,-255.0,0,0
155297.0,-0.2365,0.0153,-290.1436,-255.0,0,0
155307.0,-0.2354,0.0916,-290.9002,-255.0,0,0
155320.0,-0.2354,0.0,-291.5262,-255.0,0,0
155330.0,-0.2354,0.0087,-290.9136,-255.0,0,0
155340.0,-0.2354,-0.0218,-290.4068,-255.0,0,0
155347.0,-0.2365,-0.0709,-289.9875,-255.0,0,0
155357.0,-0.2365,-0.0229,-289.6406,-255.0,0,0
155370.0,-0.2376,-0.1233,-289.3536,-255.0,0,0
155380.0,-0.2376,-0.0262,-289.1163,-255.0,0,0
155390.0,-0.2398,-0.1462,-288.9199,-255.0,0,0
155397.0,-0.2398,-0.0131,-288.7574,-255.0,0,0
155407.0,-0.2409,-0.1451,-288.623,-255.0,0,0
155420.0,-0.2409,0.0175,-289.6424,-255.0,0,0
155430.0,-0.2419,-0.0938,-289.3551,-255.0,0,0
155440.0,-0.2419,-0.0011,-289.1175,-255.0,0,0
155447.0,-0.2419,0.0153,-288.9209,-255.0,0,0
155457.0,-0.2419,-0.0153,-288.7583,-255.0,0,0
155470.0,-0.2409,0.108,-289.7542,-255.0,0,0
155480.0,-0.2409,-0.0142,-288.3171,-255.0,0,0
155490.0,-0.2398,0.1593,-288.2588,-255.0,0,0
155497.0,-0.2398,-0.0175,-288.2105,-255.0,0,0
155507.0,-0.2376,0.1593,-288.1706,-255.0,0,0
155520.0,-0.2376,-0.0218,-288.1375,-255.0,0,0
155530.0,-0.2365,0.1287,-286.9797,-255.0,0,0
155541.0,-0.2376,-0.0458,-287.1524,-255.0,0,0
155547.0,-0.2365,0.0698,-287.2952,-255.0,0,0
155557.0,-0.2365,-0.0284,-287.4134,-255.0,0,0
155571.0,-0.2365,-0.0098,-287.5112,-255.0,0,0
155581.0,-0.2365,-0.0109,-287.592,-255.0,0,0
155591.0,-0.2376,-0.0894,-287.6589,-255.0,0,0
155598.0,-0.2376,-0.0044,-287.7143,-255.0,0,0
155608.0,-0.2387,-0.1222,-287.7601,-255.0,0,0
155621.0,-0.2387,-0.0131,-287.7979,-255.0,0,0
155631.0,-0.2409,-0.2007,-286.6988,-255.0,0,0
155641.0,-0.2419,-0.0622,-285.7894,-255.0,0,0
155648.0,-0.2441,-0.2182,-286.1677,-255.0,0,0
155658.0,-0.2441,-0.0676,-286.4806,-255.0,0,0
155671.0,-0.2452,-0.1069,-286.7395,-255.0,0,0
155681.0,-0.2452,-0.0011,-286.9536,-255.0,0,0
155691.0,-0.2452,0.0774,-286.0003,-255.0,0,0
155698.0,-0.2452,-0.0251,-285.2116,-255.0,0,0
155708.0,-0.243,0.1625,-285.6897,-255.0,0,0
155721.0,-0.2441,-0.0218,-286.0852,-255.0,0,0
155731.0,-0.2419,0.1767,-286.4124,-255.0,0,0
155741.0,-0.2419,0.0011,-285.5525,-255.0,0,0
155748.0,-0.2398,0.1745,-284.8412,-255.0,0,0
155758.0,-0.2398,0.0436,-285.3832,-255.0,0,0
155771.0,-0.2387,0.1233,-285.8317,-255.0,0,0
155781.0,-0.2376,0.0687,-285.0721,-255.0,0,0
155791.0,-0.2376,0.0556,-284.4438,-255.0,0,0
155798.0,-0.2365,0.0938,-285.0544,-255.0,0,0
155808.0,-0.2365,0.0076,-284.4291,-255.0,0,0
155821.0,-0.2354,0.0742,-283.9118,-255.0,0,0
155831.0,-0.2365,-0.0131,-283.4839,-255.0,0,0
155841.0,-0.2354,0.0404,-283.1299,-255.0,0,0
155848.0,-0.2354,-0.0382,-282.837,-255.0,0,0
155858.0,-0.2354,0.0316,-282.5947,-255.0,0,0
155871.0,-0.2365,-0.0578,-282.3943,-255.0,0,0
155881.0,-0.2365,-0.0295,-282.2285,-255.0,0,0
155892.0,-0.2365,-0.0415,-282.0913,-255.0,0,0
155898.0,-0.2376,-0.0556,-280.8474,-255.0,0,0
155909.0,-0.2376,-0.0098,-280.9487,-255.0,0,0
155921.0,-0.2376,-0.0273,-281.0326,-255.0,0,0
155931.0,-0.2376,0.0654,-279.9715,-255.0,0,0
155942.0,-0.2365,0.024,-279.0937,-255.0,0,0
155949.0,-0.2354,0.0982,-278.3675,-255.0,0,0
155959.0,-0.2354,0.0589,-277.7667,-255.0,0,0
155972.0,-0.2343,0.0687,-277.2697,-255.0,0,0
155982.0,-0.2332,0.1091,-275.7281,-255.0,0,0
155992.0,-0.2332,0.0676,-274.4527,-255.0,0,0
155999.0,-0.2321,0.0873,-273.3976,-255.0,0,0
156009.0,-0.2321,0.036,-271.3943,-255.0,0,0
156022.0,-0.231,0.0807,-270.8675,-255.0,0,0
156032.0,-0.231,0.0087,-269.3011,-255.0,0,0
156042.0,-0.2299,0.0545,-266.8749,-255.0,0,0
156049.0,-0.2299,-0.0055,-264.8677,-255.0,0,0
156059.0,-0.2299,0.0589,-262.0767,-255.0,0,0
156072.0,-0.2299,-0.0218,-259.7678,-255.0,0,0
156082.0,-0.2299,0.0382,-257.8577,-255.0,0,0
156092.0,-0.2289,0.0262,-255.147,-255.0,0,0
156099.0,-0.2299,-0.012,-252.9046,-255.0,0,0
156109.0,-0.2289,0.0884,-251.0495,-255.0,0,0
156122.0,-0.2289,-0.0382,-248.3843,-255.0,0,0
156132.0,-0.2289,0.0687,-245.0489,-255.0,0,0
156142.0,-0.2278,0.0175,-241.1592,-255.0,0,0
156149.0,-0.2278,-0.0087,-239.0718,-255.0,0,0
156159.0,-0.2278,0.0425,-236.2145,-255.0,0,0
156172.0,-0.2289,-0.0676,-232.7202,-255.0,0,0
156182.0,-0.2289,-0.0207,-229.8295,-255.0,0,0
156192.0,-0.2289,0.0109,-226.3075,-255.0,0,0
156199.0,-0.2299,-0.0927,-223.394,-255.0,0,0
156209.0,-0.2289,0.0185,-220.9836,-255.0,0,0
156222.0,-0.2289,0.0022,-217.8591,-255.0,0,0
156232.0,-0.2299,-0.0742,-214.1438,-255.0,0,0
156243.0,-0.2299,0.036,-211.0703,-255.0,0,0
156250.0,-0.2299,-0.0033,-208.5276,-255.0,0,0
156260.0,-0.2299,-0.0785,-205.2936,-255.0,0,0
156272.0,-0.2299,0.0404,-201.4877,-255.0,0,0
156282.0,-0.2299,-0.0044,-198.3392,-255.0,0,0
156293.0,-0.231,-0.0753,-195.7345,-255.0,0,0
156300.0,-0.231,0.0207,-192.4492,-255.0,0,0
156310.0,-0.2299,0.0316,-189.7314,-255.0,0,0
156323.0,-0.231,-0.0513,-187.483,-255.0,0,0
156333.0,-0.231,-0.0065,-183.362,-255.0,0,0
156343.0,-0.2299,0.0644,-179.9528,-255.0,0,0
156350.0,-0.2299,0.0153,-177.1325,-255.0,0,0
156360.0,-0.2299,-0.0033,-173.6688,-255.0,0,0
156373.0,-0.2289,0.0327,-170.8034,-255.0,0,0
156383.0,-0.2289,0.0469,-168.4329,-255.0,0,0
156393.0,-0.2278,0.0087,-165.3414,-255.0,0,0
156400.0,-0.2289,-0.0109,-161.6533,-255.0,0,0
156410.0,-0.2278,0.0327,-158.6023,-255.0,0,0
